,Program,Year,Period,Geo_Level,State,County,Commodity,Data_Item,Domain,Domain Category,Value,CV_(%)
21125,SURVEY,2012,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"31,941,000",
21128,SURVEY,2012,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,072,000",
21131,SURVEY,2012,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,568,000",
21134,SURVEY,2012,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,777,000",
21137,SURVEY,2012,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"574,000",
21140,SURVEY,2012,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"618,000",
21143,SURVEY,2012,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,050,000",
21146,SURVEY,2012,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"838,000",
21149,SURVEY,2012,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,487,000",
21152,SURVEY,2012,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,769,000",
21158,SURVEY,2011,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,130,000",
21161,SURVEY,2011,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,889,000",
21164,SURVEY,2011,MARKETING YEAR,STATE,ARKANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,281,000",
21167,SURVEY,2011,MARKETING YEAR,STATE,CALIFORNIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"29,304,000",
21170,SURVEY,2011,MARKETING YEAR,STATE,COLORADO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,410,000",
21173,SURVEY,2011,MARKETING YEAR,STATE,FLORIDA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,446,000",
21176,SURVEY,2011,MARKETING YEAR,STATE,GEORGIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,612,000",
21179,SURVEY,2011,MARKETING YEAR,STATE,HAWAII,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,431,000",
21182,SURVEY,2011,MARKETING YEAR,STATE,IDAHO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,575,000",
21185,SURVEY,2011,MARKETING YEAR,STATE,ILLINOIS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,365,000",
21188,SURVEY,2011,MARKETING YEAR,STATE,INDIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"873,000",
21191,SURVEY,2011,MARKETING YEAR,STATE,IOWA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,038,000",
21194,SURVEY,2011,MARKETING YEAR,STATE,KANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"662,000",
21197,SURVEY,2011,MARKETING YEAR,STATE,KENTUCKY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"495,000",
21200,SURVEY,2011,MARKETING YEAR,STATE,LOUISIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,629,000",
21203,SURVEY,2011,MARKETING YEAR,STATE,MAINE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"238,000",
21206,SURVEY,2011,MARKETING YEAR,STATE,MICHIGAN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,572,000",
21209,SURVEY,2011,MARKETING YEAR,STATE,MINNESOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,367,000",
21212,SURVEY,2011,MARKETING YEAR,STATE,MISSISSIPPI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,167,000",
21215,SURVEY,2011,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"736,000",
21218,SURVEY,2011,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,678,000",
21221,SURVEY,2011,MARKETING YEAR,STATE,NEBRASKA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,233,000",
21224,SURVEY,2011,MARKETING YEAR,STATE,NEW JERSEY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,669,000",
21227,SURVEY,2011,MARKETING YEAR,STATE,NEW MEXICO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"662,000",
21230,SURVEY,2011,MARKETING YEAR,STATE,NEW YORK,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,378,000",
21233,SURVEY,2011,MARKETING YEAR,STATE,NORTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,456,000",
21236,SURVEY,2011,MARKETING YEAR,STATE,NORTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"54,542,000",
21239,SURVEY,2011,MARKETING YEAR,STATE,OHIO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,317,000",
21242,SURVEY,2011,MARKETING YEAR,STATE,OREGON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,427,000",
21245,SURVEY,2011,MARKETING YEAR,STATE,OTHER STATES,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,456,000",
21248,SURVEY,2011,MARKETING YEAR,STATE,PENNSYLVANIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,693,000",
21251,SURVEY,2011,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"28,050,000",
21254,SURVEY,2011,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"902,000",
21257,SURVEY,2011,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,053,000",
21260,SURVEY,2011,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,570,000",
21263,SURVEY,2011,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"397,000",
21266,SURVEY,2011,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"651,000",
21269,SURVEY,2011,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,207,000",
21272,SURVEY,2011,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"545,000",
21275,SURVEY,2011,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,787,000",
21278,SURVEY,2011,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,251,000",
21284,SURVEY,2010,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,166,000",
21287,SURVEY,2010,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,809,000",
21290,SURVEY,2010,MARKETING YEAR,STATE,ARKANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,205,000",
21293,SURVEY,2010,MARKETING YEAR,STATE,CALIFORNIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"42,579,000",
21296,SURVEY,2010,MARKETING YEAR,STATE,COLORADO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,894,000",
21299,SURVEY,2010,MARKETING YEAR,STATE,FLORIDA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"21,528,000",
21302,SURVEY,2010,MARKETING YEAR,STATE,GEORGIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,225,000",
21305,SURVEY,2010,MARKETING YEAR,STATE,HAWAII,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,118,000",
21308,SURVEY,2010,MARKETING YEAR,STATE,IDAHO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,217,000",
21311,SURVEY,2010,MARKETING YEAR,STATE,ILLINOIS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,026,000",
21314,SURVEY,2010,MARKETING YEAR,STATE,INDIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"959,000",
21317,SURVEY,2010,MARKETING YEAR,STATE,IOWA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,540,000",
21320,SURVEY,2010,MARKETING YEAR,STATE,KANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"945,000",
21323,SURVEY,2010,MARKETING YEAR,STATE,KENTUCKY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"911,000",
21326,SURVEY,2010,MARKETING YEAR,STATE,LOUISIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,320,000",
21329,SURVEY,2010,MARKETING YEAR,STATE,MAINE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"420,000",
21332,SURVEY,2010,MARKETING YEAR,STATE,MICHIGAN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,877,000",
21335,SURVEY,2010,MARKETING YEAR,STATE,MINNESOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,094,000",
21338,SURVEY,2010,MARKETING YEAR,STATE,MISSISSIPPI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,258,000",
21341,SURVEY,2010,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,030,000",
21344,SURVEY,2010,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,356,000",
21347,SURVEY,2010,MARKETING YEAR,STATE,NEBRASKA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,405,000",
21350,SURVEY,2010,MARKETING YEAR,STATE,NEW JERSEY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"865,000",
21353,SURVEY,2010,MARKETING YEAR,STATE,NEW MEXICO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"730,000",
21356,SURVEY,2010,MARKETING YEAR,STATE,NEW YORK,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,645,000",
21359,SURVEY,2010,MARKETING YEAR,STATE,NORTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,591,000",
21362,SURVEY,2010,MARKETING YEAR,STATE,NORTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"69,615,000",
21365,SURVEY,2010,MARKETING YEAR,STATE,OHIO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,544,000",
21368,SURVEY,2010,MARKETING YEAR,STATE,OREGON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,751,000",
21371,SURVEY,2010,MARKETING YEAR,STATE,OTHER STATES,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,282,000",
21374,SURVEY,2010,MARKETING YEAR,STATE,PENNSYLVANIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,364,000",
21377,SURVEY,2010,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,209,000",
21380,SURVEY,2010,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,260,000",
21383,SURVEY,2010,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,872,000",
21386,SURVEY,2010,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,193,000",
21389,SURVEY,2010,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"806,000",
21392,SURVEY,2010,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"614,000",
21395,SURVEY,2010,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,124,000",
21398,SURVEY,2010,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"478,000",
21401,SURVEY,2010,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,881,000",
21404,SURVEY,2010,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,946,000",
21410,SURVEY,2009,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"837,000",
21413,SURVEY,2009,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,508,000",
21416,SURVEY,2009,MARKETING YEAR,STATE,ARKANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,943,000",
21419,SURVEY,2009,MARKETING YEAR,STATE,CALIFORNIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,284,000",
21422,SURVEY,2009,MARKETING YEAR,STATE,COLORADO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,122,000",
21425,SURVEY,2009,MARKETING YEAR,STATE,FLORIDA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,415,000",
21428,SURVEY,2009,MARKETING YEAR,STATE,GEORGIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,918,000",
21431,SURVEY,2009,MARKETING YEAR,STATE,HAWAII,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,672,000",
21434,SURVEY,2009,MARKETING YEAR,STATE,IDAHO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,202,000",
21437,SURVEY,2009,MARKETING YEAR,STATE,ILLINOIS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"694,000",
21440,SURVEY,2009,MARKETING YEAR,STATE,INDIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"582,000",
21443,SURVEY,2009,MARKETING YEAR,STATE,IOWA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,747,000",
21446,SURVEY,2009,MARKETING YEAR,STATE,KANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,049,000",
21449,SURVEY,2009,MARKETING YEAR,STATE,KENTUCKY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"474,000",
21452,SURVEY,2009,MARKETING YEAR,STATE,LOUISIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,183,000",
21455,SURVEY,2009,MARKETING YEAR,STATE,MAINE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"585,000",
21458,SURVEY,2009,MARKETING YEAR,STATE,MICHIGAN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,138,000",
21461,SURVEY,2009,MARKETING YEAR,STATE,MINNESOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,419,000",
21464,SURVEY,2009,MARKETING YEAR,STATE,MISSISSIPPI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,922,000",
21467,SURVEY,2009,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,029,000",
21470,SURVEY,2009,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,921,000",
21473,SURVEY,2009,MARKETING YEAR,STATE,NEBRASKA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,924,000",
21476,SURVEY,2009,MARKETING YEAR,STATE,NEW JERSEY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"831,000",
21479,SURVEY,2009,MARKETING YEAR,STATE,NEW MEXICO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"668,000",
21482,SURVEY,2009,MARKETING YEAR,STATE,NEW YORK,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,645,000",
21485,SURVEY,2009,MARKETING YEAR,STATE,NORTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,272,000",
21488,SURVEY,2009,MARKETING YEAR,STATE,NORTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"47,817,000",
21491,SURVEY,2009,MARKETING YEAR,STATE,OHIO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,546,000",
21494,SURVEY,2009,MARKETING YEAR,STATE,OREGON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,880,000",
21497,SURVEY,2009,MARKETING YEAR,STATE,OTHER STATES,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,195,000",
21500,SURVEY,2009,MARKETING YEAR,STATE,PENNSYLVANIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,705,000",
21503,SURVEY,2009,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,304,000",
21506,SURVEY,2009,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"846,000",
21509,SURVEY,2009,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,794,000",
21512,SURVEY,2009,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,442,000",
21515,SURVEY,2009,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"492,000",
21518,SURVEY,2009,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"807,000",
21521,SURVEY,2009,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,310,000",
21524,SURVEY,2009,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"481,000",
21527,SURVEY,2009,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,972,000",
21530,SURVEY,2009,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,540,000",
21536,SURVEY,2008,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,129,000",
21539,SURVEY,2008,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,016,000",
21542,SURVEY,2008,MARKETING YEAR,STATE,ARKANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,835,000",
21545,SURVEY,2008,MARKETING YEAR,STATE,CALIFORNIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"25,520,000",
21548,SURVEY,2008,MARKETING YEAR,STATE,COLORADO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,835,000",
21551,SURVEY,2008,MARKETING YEAR,STATE,FLORIDA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,642,000",
21554,SURVEY,2008,MARKETING YEAR,STATE,GEORGIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,015,000",
21557,SURVEY,2008,MARKETING YEAR,STATE,HAWAII,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,431,000",
21560,SURVEY,2008,MARKETING YEAR,STATE,IDAHO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,256,000",
21563,SURVEY,2008,MARKETING YEAR,STATE,ILLINOIS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,160,000",
21566,SURVEY,2008,MARKETING YEAR,STATE,INDIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"788,000",
21569,SURVEY,2008,MARKETING YEAR,STATE,IOWA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,351,000",
21572,SURVEY,2008,MARKETING YEAR,STATE,KANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"946,000",
21575,SURVEY,2008,MARKETING YEAR,STATE,KENTUCKY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"381,000",
21578,SURVEY,2008,MARKETING YEAR,STATE,LOUISIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"4,189,000",
21581,SURVEY,2008,MARKETING YEAR,STATE,MAINE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"462,000",
21584,SURVEY,2008,MARKETING YEAR,STATE,MICHIGAN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,464,000",
21587,SURVEY,2008,MARKETING YEAR,STATE,MINNESOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,227,000",
21590,SURVEY,2008,MARKETING YEAR,STATE,MISSISSIPPI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,784,000",
21593,SURVEY,2008,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"979,000",
21596,SURVEY,2008,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,851,000",
21599,SURVEY,2008,MARKETING YEAR,STATE,NEBRASKA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"3,497,000",
21602,SURVEY,2008,MARKETING YEAR,STATE,NEVADA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"412,000",
21605,SURVEY,2008,MARKETING YEAR,STATE,NEW JERSEY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"583,000",
21608,SURVEY,2008,MARKETING YEAR,STATE,NEW MEXICO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"426,000",
21611,SURVEY,2008,MARKETING YEAR,STATE,NEW YORK,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"5,775,000",
21614,SURVEY,2008,MARKETING YEAR,STATE,NORTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,360,000",
