Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,CUMING,39,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,000",
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,DAKOTA,43,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,MADISON,119,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,71,
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,NORTHEAST,30,STANTON,167,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,BANNER,7,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,BOX BUTTE,13,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,21,
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,DAWES,45,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,552",
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,GARDEN,69,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,MORRILL,123,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,SCOTTS BLUFF,157,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,123,
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,NORTHWEST,10,SHERIDAN,161,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"3,700",
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTH,80,ADAMS,1,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTH,80,FRANKLIN,61,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTH,80,FURNAS,65,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTH,80,HARLAN,83,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHEAST,90,CLAY,35,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHEAST,90,GAGE,67,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,77,
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHEAST,90,JEFFERSON,95,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,314,
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHEAST,90,JOHNSON,97,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHEAST,90,OTOE,131,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHEAST,90,PAWNEE,133,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,13,
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHEAST,90,RICHARDSON,147,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,7,
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHEAST,90,SALINE,151,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHWEST,70,CHASE,29,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHWEST,70,HAYES,85,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHWEST,70,HITCHCOCK,87,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHWEST,70,KEITH,101,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,21,
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHWEST,70,LINCOLN,111,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHWEST,70,PERKINS,135,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,20,
CENSUS,2007,END OF DEC,,COUNTY,NEBRASKA,31,SOUTHWEST,70,RED WILLOW,145,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEVADA,32,NORTHEAST,30,ELKO,7,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEVADA,32,NORTHWEST,10,CHURCHILL,1,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEVADA,32,NORTHWEST,10,HUMBOLDT,13,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,363,
CENSUS,2007,END OF DEC,,COUNTY,NEVADA,32,NORTHWEST,10,LYON,19,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,7,
CENSUS,2007,END OF DEC,,COUNTY,NEVADA,32,NORTHWEST,10,PERSHING,27,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,203,
CENSUS,2007,END OF DEC,,COUNTY,NEVADA,32,NORTHWEST,10,WASHOE,31,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,348,
CENSUS,2007,END OF DEC,,COUNTY,NEVADA,32,SOUTH,80,CLARK,3,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,20,
CENSUS,2007,END OF DEC,,COUNTY,NEVADA,32,SOUTH,80,NYE,23,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,8,
CENSUS,2007,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,BELKNAP,1,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,CARROLL,3,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,33,
CENSUS,2007,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,CHESHIRE,5,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,272,
CENSUS,2007,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,COOS,7,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,17,
CENSUS,2007,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,GRAFTON,9,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,HILLSBOROUGH,11,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,562,
CENSUS,2007,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,MERRIMACK,13,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,99,
CENSUS,2007,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,ROCKINGHAM,15,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,182,
CENSUS,2007,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,STRAFFORD,17,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,94,
CENSUS,2007,END OF DEC,,COUNTY,NEW HAMPSHIRE,33,ALL COUNTIES,10,SULLIVAN,19,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,68,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,CENTRAL,50,BURLINGTON,5,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,233,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,CENTRAL,50,MERCER,21,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,194,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,CENTRAL,50,MIDDLESEX,23,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,CENTRAL,50,MONMOUTH,25,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,253,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,CENTRAL,50,OCEAN,29,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,742,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,BERGEN,3,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,18,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,HUNTERDON,19,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,024",
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,MORRIS,27,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,415,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,PASSAIC,31,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,82,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,SOMERSET,35,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,113,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,SUSSEX,37,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,419,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,NORTH,20,WARREN,41,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,170,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,ATLANTIC,1,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,339,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,CAMDEN,7,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,22,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,CAPE MAY,9,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,17,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,CUMBERLAND,11,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,5,
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,GLOUCESTER,15,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW JERSEY,34,SOUTH,80,SALEM,33,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,CURRY,9,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,HARDING,21,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,MORA,33,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,47,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,QUAY,37,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,ROOSEVELT,41,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHEAST,30,SAN MIGUEL,47,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,20,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,BERNALILLO,1,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,161,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,MCKINLEY,31,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,201,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,RIO ARRIBA,39,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,979,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,SAN JUAN,45,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,7,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANDOVAL,43,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,24,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,SANTA FE,49,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,6,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,TAOS,55,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,54,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,NORTHWEST,10,VALENCIA,61,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,52,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,CHAVES,5,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,68,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,DONA ANA,13,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"9,262",
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,EDDY,15,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,3,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,LINCOLN,27,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,9,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHEAST,90,OTERO,35,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,14,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,CATRON,3,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,GRANT,17,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SIERRA,51,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,87,
CENSUS,2007,END OF DEC,,COUNTY,NEW MEXICO,35,SOUTHWEST,70,SOCORRO,53,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,503,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,CAYUGA,11,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"2,828",
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,CHENANGO,17,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,CORTLAND,23,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,HERKIMER,43,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"4,449",
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,MADISON,53,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,627",
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,ONEIDA,65,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,296",
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,ONONDAGA,67,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,818,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,OSWEGO,75,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,286,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,CENTRAL,50,OTSEGO,77,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,479,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,ALBANY,1,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,151,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,FULTON,35,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,4,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,MONTGOMERY,57,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,RENSSELAER,83,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,87,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,SARATOGA,91,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,339,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,SCHENECTADY,93,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,18,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,SCHOHARIE,95,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,754,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,EASTERN,60,WASHINGTON,115,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,776",
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,LONG ISLAND,91,SUFFOLK,103,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,208,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,NORTHEAST,30,CLINTON,19,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,199,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,NORTHEAST,30,ESSEX,31,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,20,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,NORTHEAST,30,FRANKLIN,33,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,986,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,NORTHERN,20,JEFFERSON,45,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,410",
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,NORTHERN,20,LEWIS,49,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,328,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,NORTHERN,20,ST LAWRENCE,89,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,"1,055",
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,COLUMBIA,21,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,313,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,DELAWARE,25,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,115,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,DUTCHESS,27,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,301,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,GREENE,39,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,837,
CENSUS,2007,END OF DEC,,COUNTY,NEW YORK,36,SOUTHEAST,90,ORANGE,71,,,0,,HONEY,"HONEY, BEE COLONIES - INVENTORY, MEASURED IN COLONIES",TOTAL,NOT SPECIFIED,227,
