,Program,Year,Period,Geo_Level,State,County,Commodity,Data_Item,Domain,Domain Category,Value,CV_(%)
21113,SURVEY,2012 ,MARKETING YEAR,STATE,OHIO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2657000 ,
21116,SURVEY,2012 ,MARKETING YEAR,STATE,OREGON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4147000 ,
21119,SURVEY,2012 ,MARKETING YEAR,STATE,OTHER STATES,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4320000 ,
21122,SURVEY,2012 ,MARKETING YEAR,STATE,PENNSYLVANIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2467000 ,
21125,SURVEY,2012 ,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,31941000 ,
21128,SURVEY,2012 ,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1072000 ,
21131,SURVEY,2012 ,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,9568000 ,
21134,SURVEY,2012 ,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1777000 ,
21137,SURVEY,2012 ,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,574000 ,
21140,SURVEY,2012 ,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,618000 ,
21143,SURVEY,2012 ,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,6050000 ,
21146,SURVEY,2012 ,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,838000 ,
21149,SURVEY,2012 ,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,8487000 ,
21152,SURVEY,2012 ,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4769000 ,
21158,SURVEY,2011 ,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1130000 ,
21161,SURVEY,2011 ,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1889000 ,
21164,SURVEY,2011 ,MARKETING YEAR,STATE,ARKANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2281000 ,
21167,SURVEY,2011 ,MARKETING YEAR,STATE,CALIFORNIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,29304000 ,
21170,SURVEY,2011 ,MARKETING YEAR,STATE,COLORADO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3410000 ,
21173,SURVEY,2011 ,MARKETING YEAR,STATE,FLORIDA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,18446000 ,
21176,SURVEY,2011 ,MARKETING YEAR,STATE,GEORGIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4612000 ,
21179,SURVEY,2011 ,MARKETING YEAR,STATE,HAWAII,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2431000 ,
21182,SURVEY,2011 ,MARKETING YEAR,STATE,IDAHO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,5575000 ,
21185,SURVEY,2011 ,MARKETING YEAR,STATE,ILLINOIS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1365000 ,
21188,SURVEY,2011 ,MARKETING YEAR,STATE,INDIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,873000 ,
21191,SURVEY,2011 ,MARKETING YEAR,STATE,IOWA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3038000 ,
21194,SURVEY,2011 ,MARKETING YEAR,STATE,KANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,662000 ,
21197,SURVEY,2011 ,MARKETING YEAR,STATE,KENTUCKY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,495000 ,
21200,SURVEY,2011 ,MARKETING YEAR,STATE,LOUISIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4629000 ,
21203,SURVEY,2011 ,MARKETING YEAR,STATE,MAINE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,238000 ,
21206,SURVEY,2011 ,MARKETING YEAR,STATE,MICHIGAN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,8572000 ,
21209,SURVEY,2011 ,MARKETING YEAR,STATE,MINNESOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,10367000 ,
21212,SURVEY,2011 ,MARKETING YEAR,STATE,MISSISSIPPI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3167000 ,
21215,SURVEY,2011 ,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,736000 ,
21218,SURVEY,2011 ,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,22678000 ,
21221,SURVEY,2011 ,MARKETING YEAR,STATE,NEBRASKA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4233000 ,
21224,SURVEY,2011 ,MARKETING YEAR,STATE,NEW JERSEY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1669000 ,
21227,SURVEY,2011 ,MARKETING YEAR,STATE,NEW MEXICO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,662000 ,
21230,SURVEY,2011 ,MARKETING YEAR,STATE,NEW YORK,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,5378000 ,
21233,SURVEY,2011 ,MARKETING YEAR,STATE,NORTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2456000 ,
21236,SURVEY,2011 ,MARKETING YEAR,STATE,NORTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,54542000 ,
21239,SURVEY,2011 ,MARKETING YEAR,STATE,OHIO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2317000 ,
21242,SURVEY,2011 ,MARKETING YEAR,STATE,OREGON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3427000 ,
21245,SURVEY,2011 ,MARKETING YEAR,STATE,OTHER STATES,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3456000 ,
21248,SURVEY,2011 ,MARKETING YEAR,STATE,PENNSYLVANIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2693000 ,
21251,SURVEY,2011 ,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,28050000 ,
21254,SURVEY,2011 ,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,902000 ,
21257,SURVEY,2011 ,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,8053000 ,
21260,SURVEY,2011 ,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1570000 ,
21263,SURVEY,2011 ,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,397000 ,
21266,SURVEY,2011 ,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,651000 ,
21269,SURVEY,2011 ,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,5207000 ,
21272,SURVEY,2011 ,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,545000 ,
21275,SURVEY,2011 ,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,6787000 ,
21278,SURVEY,2011 ,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3251000 ,
21284,SURVEY,2010 ,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1166000 ,
21287,SURVEY,2010 ,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2809000 ,
21290,SURVEY,2010 ,MARKETING YEAR,STATE,ARKANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2205000 ,
21293,SURVEY,2010 ,MARKETING YEAR,STATE,CALIFORNIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,42579000 ,
21296,SURVEY,2010 ,MARKETING YEAR,STATE,COLORADO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2894000 ,
21299,SURVEY,2010 ,MARKETING YEAR,STATE,FLORIDA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,21528000 ,
21302,SURVEY,2010 ,MARKETING YEAR,STATE,GEORGIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4225000 ,
21305,SURVEY,2010 ,MARKETING YEAR,STATE,HAWAII,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2118000 ,
21308,SURVEY,2010 ,MARKETING YEAR,STATE,IDAHO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4217000 ,
21311,SURVEY,2010 ,MARKETING YEAR,STATE,ILLINOIS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1026000 ,
21314,SURVEY,2010 ,MARKETING YEAR,STATE,INDIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,959000 ,
21317,SURVEY,2010 ,MARKETING YEAR,STATE,IOWA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2540000 ,
21320,SURVEY,2010 ,MARKETING YEAR,STATE,KANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,945000 ,
21323,SURVEY,2010 ,MARKETING YEAR,STATE,KENTUCKY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,911000 ,
21326,SURVEY,2010 ,MARKETING YEAR,STATE,LOUISIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4320000 ,
21329,SURVEY,2010 ,MARKETING YEAR,STATE,MAINE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,420000 ,
21332,SURVEY,2010 ,MARKETING YEAR,STATE,MICHIGAN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,6877000 ,
21335,SURVEY,2010 ,MARKETING YEAR,STATE,MINNESOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,13094000 ,
21338,SURVEY,2010 ,MARKETING YEAR,STATE,MISSISSIPPI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2258000 ,
21341,SURVEY,2010 ,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1030000 ,
21344,SURVEY,2010 ,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,18356000 ,
21347,SURVEY,2010 ,MARKETING YEAR,STATE,NEBRASKA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3405000 ,
21350,SURVEY,2010 ,MARKETING YEAR,STATE,NEW JERSEY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,865000 ,
21353,SURVEY,2010 ,MARKETING YEAR,STATE,NEW MEXICO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,730000 ,
21356,SURVEY,2010 ,MARKETING YEAR,STATE,NEW YORK,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,5645000 ,
21359,SURVEY,2010 ,MARKETING YEAR,STATE,NORTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1591000 ,
21362,SURVEY,2010 ,MARKETING YEAR,STATE,NORTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,69615000 ,
21365,SURVEY,2010 ,MARKETING YEAR,STATE,OHIO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2544000 ,
21368,SURVEY,2010 ,MARKETING YEAR,STATE,OREGON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3751000 ,
21371,SURVEY,2010 ,MARKETING YEAR,STATE,OTHER STATES,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3282000 ,
21374,SURVEY,2010 ,MARKETING YEAR,STATE,PENNSYLVANIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2364000 ,
21377,SURVEY,2010 ,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,23209000 ,
21380,SURVEY,2010 ,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1260000 ,
21383,SURVEY,2010 ,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,10872000 ,
21386,SURVEY,2010 ,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1193000 ,
21389,SURVEY,2010 ,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,806000 ,
21392,SURVEY,2010 ,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,614000 ,
21395,SURVEY,2010 ,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4124000 ,
21398,SURVEY,2010 ,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,478000 ,
21401,SURVEY,2010 ,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,6881000 ,
21404,SURVEY,2010 ,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1946000 ,
21410,SURVEY,2009 ,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,837000 ,
21413,SURVEY,2009 ,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1508000 ,
21416,SURVEY,2009 ,MARKETING YEAR,STATE,ARKANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1943000 ,
21419,SURVEY,2009 ,MARKETING YEAR,STATE,CALIFORNIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,16284000 ,
21422,SURVEY,2009 ,MARKETING YEAR,STATE,COLORADO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2122000 ,
21425,SURVEY,2009 ,MARKETING YEAR,STATE,FLORIDA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,16415000 ,
21428,SURVEY,2009 ,MARKETING YEAR,STATE,GEORGIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3918000 ,
21431,SURVEY,2009 ,MARKETING YEAR,STATE,HAWAII,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1672000 ,
21434,SURVEY,2009 ,MARKETING YEAR,STATE,IDAHO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,7202000 ,
21437,SURVEY,2009 ,MARKETING YEAR,STATE,ILLINOIS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,694000 ,
21440,SURVEY,2009 ,MARKETING YEAR,STATE,INDIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,582000 ,
21443,SURVEY,2009 ,MARKETING YEAR,STATE,IOWA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1747000 ,
21446,SURVEY,2009 ,MARKETING YEAR,STATE,KANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1049000 ,
21449,SURVEY,2009 ,MARKETING YEAR,STATE,KENTUCKY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,474000 ,
21452,SURVEY,2009 ,MARKETING YEAR,STATE,LOUISIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,5183000 ,
21455,SURVEY,2009 ,MARKETING YEAR,STATE,MAINE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,585000 ,
21458,SURVEY,2009 ,MARKETING YEAR,STATE,MICHIGAN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,6138000 ,
21461,SURVEY,2009 ,MARKETING YEAR,STATE,MINNESOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,11419000 ,
21464,SURVEY,2009 ,MARKETING YEAR,STATE,MISSISSIPPI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1922000 ,
21467,SURVEY,2009 ,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1029000 ,
21470,SURVEY,2009 ,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,14921000 ,
21473,SURVEY,2009 ,MARKETING YEAR,STATE,NEBRASKA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3924000 ,
21476,SURVEY,2009 ,MARKETING YEAR,STATE,NEW JERSEY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,831000 ,
21479,SURVEY,2009 ,MARKETING YEAR,STATE,NEW MEXICO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,668000 ,
21482,SURVEY,2009 ,MARKETING YEAR,STATE,NEW YORK,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,5645000 ,
21485,SURVEY,2009 ,MARKETING YEAR,STATE,NORTH CAROLINA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1272000 ,
21488,SURVEY,2009 ,MARKETING YEAR,STATE,NORTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,47817000 ,
21491,SURVEY,2009 ,MARKETING YEAR,STATE,OHIO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1546000 ,
21494,SURVEY,2009 ,MARKETING YEAR,STATE,OREGON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2880000 ,
21497,SURVEY,2009 ,MARKETING YEAR,STATE,OTHER STATES,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,3195000 ,
21500,SURVEY,2009 ,MARKETING YEAR,STATE,PENNSYLVANIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1705000 ,
21503,SURVEY,2009 ,MARKETING YEAR,STATE,SOUTH DAKOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,25304000 ,
21506,SURVEY,2009 ,MARKETING YEAR,STATE,TENNESSEE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,846000 ,
21509,SURVEY,2009 ,MARKETING YEAR,STATE,TEXAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,7794000 ,
21512,SURVEY,2009 ,MARKETING YEAR,STATE,UTAH,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1442000 ,
21515,SURVEY,2009 ,MARKETING YEAR,STATE,VERMONT,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,492000 ,
21518,SURVEY,2009 ,MARKETING YEAR,STATE,VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,807000 ,
21521,SURVEY,2009 ,MARKETING YEAR,STATE,WASHINGTON,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4310000 ,
21524,SURVEY,2009 ,MARKETING YEAR,STATE,WEST VIRGINIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,481000 ,
21527,SURVEY,2009 ,MARKETING YEAR,STATE,WISCONSIN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,5972000 ,
21530,SURVEY,2009 ,MARKETING YEAR,STATE,WYOMING,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2540000 ,
21536,SURVEY,2008 ,MARKETING YEAR,STATE,ALABAMA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1129000 ,
21539,SURVEY,2008 ,MARKETING YEAR,STATE,ARIZONA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2016000 ,
21542,SURVEY,2008 ,MARKETING YEAR,STATE,ARKANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2835000 ,
21545,SURVEY,2008 ,MARKETING YEAR,STATE,CALIFORNIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,25520000 ,
21548,SURVEY,2008 ,MARKETING YEAR,STATE,COLORADO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1835000 ,
21551,SURVEY,2008 ,MARKETING YEAR,STATE,FLORIDA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,15642000 ,
21554,SURVEY,2008 ,MARKETING YEAR,STATE,GEORGIA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,7015000 ,
21557,SURVEY,2008 ,MARKETING YEAR,STATE,HAWAII,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1431000 ,
21560,SURVEY,2008 ,MARKETING YEAR,STATE,IDAHO,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,5256000 ,
21563,SURVEY,2008 ,MARKETING YEAR,STATE,ILLINOIS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1160000 ,
21566,SURVEY,2008 ,MARKETING YEAR,STATE,INDIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,788000 ,
21569,SURVEY,2008 ,MARKETING YEAR,STATE,IOWA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,2351000 ,
21572,SURVEY,2008 ,MARKETING YEAR,STATE,KANSAS,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,946000 ,
21575,SURVEY,2008 ,MARKETING YEAR,STATE,KENTUCKY,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,381000 ,
21578,SURVEY,2008 ,MARKETING YEAR,STATE,LOUISIANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,4189000 ,
21581,SURVEY,2008 ,MARKETING YEAR,STATE,MAINE,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,462000 ,
21584,SURVEY,2008 ,MARKETING YEAR,STATE,MICHIGAN,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,7464000 ,
21587,SURVEY,2008 ,MARKETING YEAR,STATE,MINNESOTA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,13227000 ,
21590,SURVEY,2008 ,MARKETING YEAR,STATE,MISSISSIPPI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,1784000 ,
21593,SURVEY,2008 ,MARKETING YEAR,STATE,MISSOURI,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,979000 ,
21596,SURVEY,2008 ,MARKETING YEAR,STATE,MONTANA,,HONEY,"HONEY - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,12851000 ,
