,Program,Year,Period,Geo_Level,State,County,Commodity,Data_Item,Domain,Domain Category,Value,CV_(%)
11717,CENSUS,2007,YEAR,COUNTY,ILLINOIS,JO DAVIESS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11719,CENSUS,2007,YEAR,COUNTY,ILLINOIS,LEE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11721,CENSUS,2007,YEAR,COUNTY,ILLINOIS,MERCER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11723,CENSUS,2007,YEAR,COUNTY,ILLINOIS,OGLE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,650",
11725,CENSUS,2007,YEAR,COUNTY,ILLINOIS,ROCK ISLAND,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,110",
11727,CENSUS,2007,YEAR,COUNTY,ILLINOIS,WHITESIDE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,117",
11729,CENSUS,2007,YEAR,COUNTY,ILLINOIS,WINNEBAGO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,330",
11731,CENSUS,2007,YEAR,COUNTY,ILLINOIS,EDWARDS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11733,CENSUS,2007,YEAR,COUNTY,ILLINOIS,FRANKLIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,490,
11735,CENSUS,2007,YEAR,COUNTY,ILLINOIS,GALLATIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11737,CENSUS,2007,YEAR,COUNTY,ILLINOIS,JEFFERSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11739,CENSUS,2007,YEAR,COUNTY,ILLINOIS,WAYNE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,720",
11741,CENSUS,2007,YEAR,COUNTY,ILLINOIS,CLINTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11743,CENSUS,2007,YEAR,COUNTY,ILLINOIS,JACKSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,575",
11745,CENSUS,2007,YEAR,COUNTY,ILLINOIS,PERRY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,200",
11747,CENSUS,2007,YEAR,COUNTY,ILLINOIS,RANDOLPH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11749,CENSUS,2007,YEAR,COUNTY,ILLINOIS,ST CLAIR,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11751,CENSUS,2007,YEAR,COUNTY,ILLINOIS,UNION,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11753,CENSUS,2007,YEAR,COUNTY,ILLINOIS,WASHINGTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11755,CENSUS,2007,YEAR,COUNTY,ILLINOIS,WILLIAMSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11757,CENSUS,2007,YEAR,COUNTY,ILLINOIS,ADAMS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11759,CENSUS,2007,YEAR,COUNTY,ILLINOIS,BROWN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11761,CENSUS,2007,YEAR,COUNTY,ILLINOIS,FULTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,800,
11763,CENSUS,2007,YEAR,COUNTY,ILLINOIS,HANCOCK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11765,CENSUS,2007,YEAR,COUNTY,ILLINOIS,KNOX,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,385,
11767,CENSUS,2007,YEAR,COUNTY,ILLINOIS,MCDONOUGH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,790",
11769,CENSUS,2007,YEAR,COUNTY,ILLINOIS,SCHUYLER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11771,CENSUS,2007,YEAR,COUNTY,ILLINOIS,WARREN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,000",
11773,CENSUS,2007,YEAR,COUNTY,ILLINOIS,BOND,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,266,
11775,CENSUS,2007,YEAR,COUNTY,ILLINOIS,CALHOUN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11777,CENSUS,2007,YEAR,COUNTY,ILLINOIS,CASS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11779,CENSUS,2007,YEAR,COUNTY,ILLINOIS,CHRISTIAN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11781,CENSUS,2007,YEAR,COUNTY,ILLINOIS,JERSEY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11783,CENSUS,2007,YEAR,COUNTY,ILLINOIS,MACOUPIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,135",
11785,CENSUS,2007,YEAR,COUNTY,ILLINOIS,MADISON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,646",
11787,CENSUS,2007,YEAR,COUNTY,ILLINOIS,MONTGOMERY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,990",
11789,CENSUS,2007,YEAR,COUNTY,ILLINOIS,MORGAN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,684",
11791,CENSUS,2007,YEAR,COUNTY,ILLINOIS,PIKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11793,CENSUS,2007,YEAR,COUNTY,ILLINOIS,SANGAMON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,080",
11795,CENSUS,2007,YEAR,COUNTY,ILLINOIS,SCOTT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11797,CENSUS,2007,YEAR,COUNTY,INDIANA,BARTHOLOMEW,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11799,CENSUS,2007,YEAR,COUNTY,INDIANA,BOONE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11801,CENSUS,2007,YEAR,COUNTY,INDIANA,CLINTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,446",
11803,CENSUS,2007,YEAR,COUNTY,INDIANA,DECATUR,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11805,CENSUS,2007,YEAR,COUNTY,INDIANA,GRANT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,170",
11807,CENSUS,2007,YEAR,COUNTY,INDIANA,HAMILTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,930",
11809,CENSUS,2007,YEAR,COUNTY,INDIANA,HANCOCK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,828,
11811,CENSUS,2007,YEAR,COUNTY,INDIANA,HENDRICKS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,140",
11813,CENSUS,2007,YEAR,COUNTY,INDIANA,JOHNSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11815,CENSUS,2007,YEAR,COUNTY,INDIANA,MADISON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,220",
11817,CENSUS,2007,YEAR,COUNTY,INDIANA,MORGAN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11819,CENSUS,2007,YEAR,COUNTY,INDIANA,TIPTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,300,
11821,CENSUS,2007,YEAR,COUNTY,INDIANA,BLACKFORD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,510,
11823,CENSUS,2007,YEAR,COUNTY,INDIANA,DELAWARE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,130",
11825,CENSUS,2007,YEAR,COUNTY,INDIANA,FAYETTE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,098",
11827,CENSUS,2007,YEAR,COUNTY,INDIANA,HENRY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11829,CENSUS,2007,YEAR,COUNTY,INDIANA,JAY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11831,CENSUS,2007,YEAR,COUNTY,INDIANA,RANDOLPH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11833,CENSUS,2007,YEAR,COUNTY,INDIANA,WAYNE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,200",
11835,CENSUS,2007,YEAR,COUNTY,INDIANA,CARROLL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11837,CENSUS,2007,YEAR,COUNTY,INDIANA,ELKHART,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,910",
11839,CENSUS,2007,YEAR,COUNTY,INDIANA,FULTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11841,CENSUS,2007,YEAR,COUNTY,INDIANA,KOSCIUSKO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,140",
11843,CENSUS,2007,YEAR,COUNTY,INDIANA,MARSHALL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,530",
11845,CENSUS,2007,YEAR,COUNTY,INDIANA,MIAMI,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11847,CENSUS,2007,YEAR,COUNTY,INDIANA,ST. JOSEPH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"30,180",
11849,CENSUS,2007,YEAR,COUNTY,INDIANA,WABASH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11851,CENSUS,2007,YEAR,COUNTY,INDIANA,ADAMS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"35,057",
11853,CENSUS,2007,YEAR,COUNTY,INDIANA,ALLEN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"13,060",
11855,CENSUS,2007,YEAR,COUNTY,INDIANA,DE KALB,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11857,CENSUS,2007,YEAR,COUNTY,INDIANA,HUNTINGTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11859,CENSUS,2007,YEAR,COUNTY,INDIANA,LAGRANGE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,950",
11861,CENSUS,2007,YEAR,COUNTY,INDIANA,NOBLE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11863,CENSUS,2007,YEAR,COUNTY,INDIANA,STEUBEN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,760",
11865,CENSUS,2007,YEAR,COUNTY,INDIANA,WELLS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,90,
11867,CENSUS,2007,YEAR,COUNTY,INDIANA,WHITLEY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,795,
11869,CENSUS,2007,YEAR,COUNTY,INDIANA,JASPER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,400,
11871,CENSUS,2007,YEAR,COUNTY,INDIANA,LA PORTE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"18,285",
11873,CENSUS,2007,YEAR,COUNTY,INDIANA,LAKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11875,CENSUS,2007,YEAR,COUNTY,INDIANA,NEWTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11877,CENSUS,2007,YEAR,COUNTY,INDIANA,PORTER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"19,810",
11879,CENSUS,2007,YEAR,COUNTY,INDIANA,STARKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11881,CENSUS,2007,YEAR,COUNTY,INDIANA,BROWN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11883,CENSUS,2007,YEAR,COUNTY,INDIANA,CRAWFORD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,040",
11885,CENSUS,2007,YEAR,COUNTY,INDIANA,FLOYD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,920,
11887,CENSUS,2007,YEAR,COUNTY,INDIANA,HARRISON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11889,CENSUS,2007,YEAR,COUNTY,INDIANA,JACKSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,800",
11891,CENSUS,2007,YEAR,COUNTY,INDIANA,MONROE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11893,CENSUS,2007,YEAR,COUNTY,INDIANA,ORANGE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,184,
11895,CENSUS,2007,YEAR,COUNTY,INDIANA,PERRY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,205",
11897,CENSUS,2007,YEAR,COUNTY,INDIANA,WASHINGTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11899,CENSUS,2007,YEAR,COUNTY,INDIANA,CLARK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11901,CENSUS,2007,YEAR,COUNTY,INDIANA,DEARBORN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,384,
11903,CENSUS,2007,YEAR,COUNTY,INDIANA,FRANKLIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11905,CENSUS,2007,YEAR,COUNTY,INDIANA,JEFFERSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,913,
11907,CENSUS,2007,YEAR,COUNTY,INDIANA,JENNINGS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,100",
11909,CENSUS,2007,YEAR,COUNTY,INDIANA,RIPLEY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,595",
11911,CENSUS,2007,YEAR,COUNTY,INDIANA,SCOTT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11913,CENSUS,2007,YEAR,COUNTY,INDIANA,SWITZERLAND,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11915,CENSUS,2007,YEAR,COUNTY,INDIANA,DAVIESS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,90,
11917,CENSUS,2007,YEAR,COUNTY,INDIANA,DUBOIS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,233",
11919,CENSUS,2007,YEAR,COUNTY,INDIANA,GIBSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11921,CENSUS,2007,YEAR,COUNTY,INDIANA,GREENE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11923,CENSUS,2007,YEAR,COUNTY,INDIANA,MARTIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11925,CENSUS,2007,YEAR,COUNTY,INDIANA,PIKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11927,CENSUS,2007,YEAR,COUNTY,INDIANA,SPENCER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11929,CENSUS,2007,YEAR,COUNTY,INDIANA,VANDERBURGH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11931,CENSUS,2007,YEAR,COUNTY,INDIANA,WARRICK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11933,CENSUS,2007,YEAR,COUNTY,INDIANA,CLAY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11935,CENSUS,2007,YEAR,COUNTY,INDIANA,MONTGOMERY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11937,CENSUS,2007,YEAR,COUNTY,INDIANA,OWEN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,170,
11939,CENSUS,2007,YEAR,COUNTY,INDIANA,PARKE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11941,CENSUS,2007,YEAR,COUNTY,INDIANA,PUTNAM,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,816",
11943,CENSUS,2007,YEAR,COUNTY,INDIANA,TIPPECANOE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,836",
11945,CENSUS,2007,YEAR,COUNTY,INDIANA,VERMILLION,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11947,CENSUS,2007,YEAR,COUNTY,INDIANA,VIGO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11949,CENSUS,2007,YEAR,COUNTY,INDIANA,WARREN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11951,CENSUS,2007,YEAR,COUNTY,IOWA,BOONE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"5,350",
11953,CENSUS,2007,YEAR,COUNTY,IOWA,DALLAS,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11955,CENSUS,2007,YEAR,COUNTY,IOWA,GRUNDY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,100",
11957,CENSUS,2007,YEAR,COUNTY,IOWA,HARDIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11959,CENSUS,2007,YEAR,COUNTY,IOWA,JASPER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"68,316",
11961,CENSUS,2007,YEAR,COUNTY,IOWA,MARSHALL,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,680,
11963,CENSUS,2007,YEAR,COUNTY,IOWA,POLK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11965,CENSUS,2007,YEAR,COUNTY,IOWA,POWESHIEK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11967,CENSUS,2007,YEAR,COUNTY,IOWA,STORY,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,028",
11969,CENSUS,2007,YEAR,COUNTY,IOWA,TAMA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11971,CENSUS,2007,YEAR,COUNTY,IOWA,WEBSTER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11973,CENSUS,2007,YEAR,COUNTY,IOWA,BENTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"18,000",
11975,CENSUS,2007,YEAR,COUNTY,IOWA,CEDAR,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11977,CENSUS,2007,YEAR,COUNTY,IOWA,CLINTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"16,775",
11979,CENSUS,2007,YEAR,COUNTY,IOWA,IOWA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,470",
11981,CENSUS,2007,YEAR,COUNTY,IOWA,JACKSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11983,CENSUS,2007,YEAR,COUNTY,IOWA,JOHNSON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11985,CENSUS,2007,YEAR,COUNTY,IOWA,JONES,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11987,CENSUS,2007,YEAR,COUNTY,IOWA,LINN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"32,330",
11989,CENSUS,2007,YEAR,COUNTY,IOWA,SCOTT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11991,CENSUS,2007,YEAR,COUNTY,IOWA,BUTLER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11993,CENSUS,2007,YEAR,COUNTY,IOWA,CERRO GORDO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11995,CENSUS,2007,YEAR,COUNTY,IOWA,FLOYD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,878",
11997,CENSUS,2007,YEAR,COUNTY,IOWA,FRANKLIN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
11999,CENSUS,2007,YEAR,COUNTY,IOWA,HANCOCK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12001,CENSUS,2007,YEAR,COUNTY,IOWA,HUMBOLDT,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,500",
12003,CENSUS,2007,YEAR,COUNTY,IOWA,KOSSUTH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12005,CENSUS,2007,YEAR,COUNTY,IOWA,WORTH,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12007,CENSUS,2007,YEAR,COUNTY,IOWA,ALLAMAKEE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12009,CENSUS,2007,YEAR,COUNTY,IOWA,BLACK HAWK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12011,CENSUS,2007,YEAR,COUNTY,IOWA,BREMER,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12013,CENSUS,2007,YEAR,COUNTY,IOWA,BUCHANAN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,835",
12015,CENSUS,2007,YEAR,COUNTY,IOWA,CHICKASAW,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12017,CENSUS,2007,YEAR,COUNTY,IOWA,CLAYTON,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12019,CENSUS,2007,YEAR,COUNTY,IOWA,DELAWARE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12021,CENSUS,2007,YEAR,COUNTY,IOWA,DUBUQUE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"27,050",
12023,CENSUS,2007,YEAR,COUNTY,IOWA,FAYETTE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12025,CENSUS,2007,YEAR,COUNTY,IOWA,HOWARD,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12027,CENSUS,2007,YEAR,COUNTY,IOWA,WINNESHIEK,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12029,CENSUS,2007,YEAR,COUNTY,IOWA,BUENA VISTA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,039",
12031,CENSUS,2007,YEAR,COUNTY,IOWA,CHEROKEE,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12033,CENSUS,2007,YEAR,COUNTY,IOWA,O BRIEN,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12035,CENSUS,2007,YEAR,COUNTY,IOWA,OSCEOLA,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
12037,CENSUS,2007,YEAR,COUNTY,IOWA,PALO ALTO,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
