Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,PERKINS,105,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,NORTHWEST,10,PERKINS,105,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,GREGORY,53,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,GREGORY,53,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"418,000",
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,JONES,75,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,JONES,75,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,910",
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TODD,121,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TODD,121,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TRIPP,123,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TRIPP,123,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,149,440",
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,BON HOMME,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,BON HOMME,9,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,CHARLES MIX,23,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,CHARLES MIX,23,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"813,374",
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,LINCOLN,83,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,LINCOLN,83,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,TURNER,125,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,TURNER,125,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,UNION,127,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,UNION,127,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,YANKTON,135,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHEAST,90,YANKTON,135,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"146,440",
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,BENNETT,7,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,BENNETT,7,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,CUSTER,33,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,CUSTER,33,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,FALL RIVER,47,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,SOUTHWEST,70,FALL RIVER,47,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,JACKSON,71,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,JACKSON,71,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,LAWRENCE,81,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,LAWRENCE,81,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,MEADE,93,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,SOUTH DAKOTA,46,WEST CENTRAL,40,MEADE,93,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,BEDFORD,3,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,17,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,BEDFORD,3,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"13,092",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,CANNON,15,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,CANNON,15,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,834",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,DAVIDSON,37,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,DAVIDSON,37,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,720",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,DE KALB,41,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,DE KALB,41,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,GILES,55,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,GILES,55,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,412",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,JACKSON,87,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,JACKSON,87,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,730,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,LINCOLN,103,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,LINCOLN,103,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"10,250",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MARSHALL,117,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MARSHALL,117,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,102",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MAURY,119,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MAURY,119,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"8,215",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MOORE,127,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,MOORE,127,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,RUTHERFORD,149,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,RUTHERFORD,149,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,820",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SMITH,159,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SMITH,159,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,722,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,080",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,TROUSDALE,169,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,5,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,TROUSDALE,169,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,200,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILLIAMSON,187,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,18,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILLIAMSON,187,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,687",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILSON,189,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,16,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CENTRAL BASIN,40,WILSON,189,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"7,892",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,BLEDSOE,7,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,4,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,BLEDSOE,7,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,COFFEE,31,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,COFFEE,31,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,282",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,CUMBERLAND,35,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,CUMBERLAND,35,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,145",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FENTRESS,49,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FENTRESS,49,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,938",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FRANKLIN,51,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,FRANKLIN,51,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,290",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,GRUNDY,61,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,GRUNDY,61,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MARION,115,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MARION,115,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MORGAN,129,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,MORGAN,129,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,720,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,OVERTON,133,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,13,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,OVERTON,133,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,744",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,PICKETT,137,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,PICKETT,137,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,PUTNAM,141,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,9,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,PUTNAM,141,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,265",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,SCOTT,151,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,SCOTT,151,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,SEQUATCHIE,153,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,SEQUATCHIE,153,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WARREN,177,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WARREN,177,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,959",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WHITE,185,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,CUMBERLAND PLATEAU,50,WHITE,185,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,360",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,DYER,45,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,DYER,45,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,LAKE,95,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,1,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,LAKE,95,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,OBION,131,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,2,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,OBION,131,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,SHELBY,157,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,10,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,SHELBY,157,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,250",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,TIPTON,167,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,3,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,DELTA,10,TIPTON,167,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,ANDERSON,1,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,15,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,ANDERSON,1,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"11,577",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BLOUNT,9,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,40,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BLOUNT,9,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"26,724",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BRADLEY,11,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,BRADLEY,11,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,025",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CAMPBELL,13,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CAMPBELL,13,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,180",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CARTER,19,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,14,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CARTER,19,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,840",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CLAIBORNE,25,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,7,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,CLAIBORNE,25,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,947",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,COCKE,29,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,11,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,COCKE,29,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,GRAINGER,57,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,8,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,GRAINGER,57,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"3,412",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,GREENE,59,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,35,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,GREENE,59,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"6,497",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HAMBLEN,63,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,6,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HAMBLEN,63,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,325",
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HAMILTON,65,,,0,,HONEY,HONEY - OPERATIONS WITH PRODUCTION,TOTAL,NOT SPECIFIED,21,
CENSUS,2007,YEAR,,COUNTY,TENNESSEE,47,EAST TENNESSEE,60,HAMILTON,65,,,0,,HONEY,"HONEY - PRODUCTION, MEASURED IN LB",TOTAL,NOT SPECIFIED,"23,874",
